datetime,from_institution,to_institution,amount,transaction_type
2016-04-30 05:31:00,INST0269,INST0275,30.53,repo
2016-04-30 13:03:00,INST0250,INST0448,15.18,derivative
2016-04-30 16:50:00,INST0448,INST0210,7.19,derivative
2016-04-30 14:42:00,INST0268,INST0343,4.83,repo
2016-04-30 23:58:00,INST0366,INST0401,4.7,collateral
2016-04-30 10:43:00,INST0090,INST0488,12.61,payment
2016-04-30 15:34:00,INST0360,INST0016,18.32,collateral
2016-04-30 05:09:00,INST0496,INST0152,72.11,repo
2016-04-30 06:16:00,INST0422,INST0036,2.24,repo
2016-04-30 02:34:00,INST0396,INST0209,3.47,collateral
2016-04-30 03:22:00,INST0370,INST0208,47.39,collateral
2016-04-30 02:18:00,INST0120,INST0044,2.43,settlement
2016-04-30 22:33:00,INST0457,INST0037,11.75,settlement
2016-04-30 16:41:00,INST0065,INST0322,7.49,derivative
2016-04-30 01:34:00,INST0431,INST0248,2.06,derivative
2016-04-30 21:32:00,INST0384,INST0426,1.65,repo
2016-04-30 20:16:00,INST0219,INST0162,9.21,payment
2016-04-30 01:50:00,INST0224,INST0430,2.92,repo
2016-04-30 00:51:00,INST0404,INST0053,267.39,repo
2016-04-30 18:15:00,INST0393,INST0378,5.94,collateral
2016-04-30 01:06:00,INST0315,INST0213,0.5,repo
2016-04-30 11:44:00,INST0460,INST0418,1.44,collateral
2016-04-30 12:19:00,INST0444,INST0085,10.29,settlement
2016-04-30 08:24:00,INST0040,INST0378,8.08,settlement
2016-04-30 10:09:00,INST0490,INST0462,60.55,collateral
2016-04-30 11:45:00,INST0353,INST0337,9.96,derivative
2016-04-30 06:58:00,INST0249,INST0288,12.0,repo
2016-04-30 17:15:00,INST0163,INST0059,26.75,repo
2016-04-30 05:51:00,INST0072,INST0003,0.1,settlement
2016-04-30 02:13:00,INST0453,INST0238,0.13,payment
2016-04-30 01:03:00,INST0335,INST0042,1.58,derivative
2016-04-30 19:33:00,INST0074,INST0043,24.02,collateral
2016-04-30 08:28:00,INST0027,INST0017,15.0,derivative
2016-04-30 10:23:00,INST0499,INST0352,15.98,collateral
2016-04-30 07:18:00,INST0229,INST0351,10.8,repo
2016-04-30 04:35:00,INST0352,INST0331,4.39,settlement
2016-04-30 02:12:00,INST0093,INST0118,13.41,derivative
2016-04-30 17:50:00,INST0066,INST0340,4.54,payment
2016-04-30 13:24:00,INST0422,INST0325,0.75,settlement
2016-04-30 19:33:00,INST0298,INST0416,0.79,collateral
2016-04-30 16:41:00,INST0128,INST0184,1.56,derivative
2016-04-30 12:38:00,INST0006,INST0269,0.46,collateral
2016-04-30 06:08:00,INST0265,INST0417,0.35,repo
2016-04-30 10:32:00,INST0296,INST0401,0.64,repo
2016-04-30 13:09:00,INST0140,INST0388,37.81,collateral
2016-04-30 14:03:00,INST0243,INST0055,2.75,settlement
2016-04-30 09:25:00,INST0321,INST0074,1.43,collateral
2016-04-30 08:22:00,INST0435,INST0313,2.26,derivative
2016-04-30 23:01:00,INST0289,INST0278,79.54,derivative
2016-04-30 12:59:00,INST0309,INST0032,7.75,repo
2016-04-30 09:29:00,INST0417,INST0015,33.98,derivative
2016-04-30 13:09:00,INST0269,INST0102,7.59,payment
2016-04-30 09:25:00,INST0473,INST0433,74.49,repo
2016-04-30 17:59:00,INST0369,INST0170,21.66,derivative
2016-04-30 15:11:00,INST0290,INST0303,2.11,derivative
2016-04-30 07:05:00,INST0389,INST0154,3.38,repo
2016-04-30 21:17:00,INST0073,INST0373,6.55,derivative
2016-04-30 18:11:00,INST0408,INST0072,2.42,payment
2016-04-30 07:43:00,INST0235,INST0157,2.77,derivative
2016-04-30 18:33:00,INST0291,INST0424,1.59,payment
2016-04-30 04:08:00,INST0048,INST0351,5.89,payment
2016-04-30 10:41:00,INST0020,INST0094,24.1,payment
2016-04-30 11:05:00,INST0050,INST0071,150.2,derivative
2016-04-30 08:02:00,INST0108,INST0197,1.59,derivative
2016-04-30 22:24:00,INST0167,INST0149,14.57,payment
2016-04-30 07:31:00,INST0343,INST0170,3.81,settlement
2016-04-30 14:31:00,INST0005,INST0001,2.61,derivative
2016-04-30 19:03:00,INST0244,INST0191,3.71,payment
2016-04-30 05:10:00,INST0385,INST0024,5.19,settlement
2016-04-30 00:30:00,INST0494,INST0372,3.06,repo
2016-04-30 16:47:00,INST0124,INST0147,29.38,repo
2016-04-30 13:29:00,INST0147,INST0123,93.9,settlement
2016-04-30 09:27:00,INST0490,INST0132,10.59,derivative
2016-04-30 02:49:00,INST0140,INST0326,64.32,settlement
2016-04-30 04:13:00,INST0032,INST0419,22.96,settlement
2016-04-30 08:15:00,INST0119,INST0279,34.46,collateral
2016-04-30 15:15:00,INST0229,INST0367,2.63,repo
2016-04-30 17:21:00,INST0029,INST0383,4.37,collateral
2016-04-30 19:27:00,INST0276,INST0090,43.77,payment
2016-04-30 10:38:00,INST0454,INST0381,0.52,collateral
2016-04-30 17:09:00,INST0492,INST0314,17.15,repo
2016-04-30 02:58:00,INST0071,INST0139,1.51,settlement
2016-04-30 04:22:00,INST0070,INST0349,27.65,payment
2016-04-30 16:39:00,INST0488,INST0188,15.49,derivative
2016-04-30 05:44:00,INST0267,INST0101,33.63,derivative
2016-04-30 17:07:00,INST0106,INST0011,53.63,repo
2016-04-30 10:29:00,INST0137,INST0057,0.54,settlement
2016-04-30 14:57:00,INST0011,INST0340,2.83,repo
2016-04-30 19:45:00,INST0030,INST0235,6.62,repo
2016-04-30 09:16:00,INST0346,INST0375,1.21,settlement
2016-04-30 09:47:00,INST0460,INST0365,72.13,collateral
2016-04-30 10:41:00,INST0423,INST0487,1.69,repo
2016-04-30 02:06:00,INST0309,INST0494,62.68,repo
2016-04-30 11:51:00,INST0119,INST0430,24.43,payment
2016-04-30 16:53:00,INST0387,INST0356,8.0,repo
2016-04-30 21:02:00,INST0250,INST0108,1.67,payment
2016-04-30 12:51:00,INST0067,INST0153,6.55,settlement
2016-04-30 23:51:00,INST0152,INST0163,14.01,derivative
2016-04-30 18:17:00,INST0220,INST0454,2.47,settlement
2016-04-30 09:23:00,INST0495,INST0219,5.59,derivative
2016-04-30 00:51:00,INST0263,INST0110,0.2,payment
2016-04-30 11:35:00,INST0294,INST0008,226.01,settlement
2016-04-30 22:30:00,INST0348,INST0177,0.53,derivative
2016-04-30 21:11:00,INST0070,INST0194,11.19,settlement
2016-04-30 11:02:00,INST0356,INST0412,4.97,repo
2016-04-30 20:04:00,INST0430,INST0096,89.28,repo
2016-04-30 09:11:00,INST0311,INST0080,22.05,repo
2016-04-30 05:15:00,INST0057,INST0382,28.68,payment
2016-04-30 05:59:00,INST0282,INST0400,41.04,repo
2016-04-30 00:31:00,INST0438,INST0265,2.39,derivative
2016-04-30 23:57:00,INST0128,INST0223,2.56,repo
2016-04-30 18:31:00,INST0398,INST0366,45.51,collateral
2016-04-30 10:37:00,INST0022,INST0194,8.93,derivative
2016-04-30 23:46:00,INST0364,INST0318,3.18,payment
2016-04-30 18:52:00,INST0350,INST0323,30.73,payment
2016-04-30 07:47:00,INST0208,INST0340,53.73,collateral
2016-04-30 11:26:00,INST0339,INST0365,1.93,settlement
2016-04-30 10:50:00,INST0074,INST0097,11.43,derivative
2016-04-30 02:55:00,INST0014,INST0089,0.91,payment
2016-04-30 15:00:00,INST0062,INST0452,43.67,derivative
2016-04-30 01:34:00,INST0352,INST0023,7.9,payment
2016-04-30 04:03:00,INST0447,INST0072,1.23,settlement
2016-04-30 23:10:00,INST0184,INST0121,15.93,settlement
2016-04-30 07:36:00,INST0022,INST0278,11.4,derivative
2016-04-30 01:33:00,INST0368,INST0184,1.31,repo
2016-04-30 09:27:00,INST0293,INST0271,32.68,payment
2016-04-30 03:53:00,INST0197,INST0037,63.5,repo
2016-04-30 09:30:00,INST0435,INST0008,15.49,payment
2016-04-30 08:51:00,INST0443,INST0275,2.35,settlement
2016-04-30 18:39:00,INST0239,INST0423,39.91,collateral
2016-04-30 15:12:00,INST0370,INST0052,3.41,payment
2016-04-30 13:20:00,INST0291,INST0023,2.83,repo
2016-04-30 16:33:00,INST0030,INST0377,1.11,repo
2016-04-30 11:29:00,INST0323,INST0373,1.41,derivative
2016-04-30 05:29:00,INST0368,INST0220,1320.73,payment
2016-04-30 03:27:00,INST0486,INST0471,5.02,settlement
2016-04-30 01:09:00,INST0011,INST0123,17.51,collateral
2016-04-30 00:25:00,INST0353,INST0157,21.14,collateral
2016-04-30 04:47:00,INST0422,INST0496,38.66,settlement
2016-04-30 22:44:00,INST0238,INST0402,68.13,payment
2016-04-30 08:58:00,INST0345,INST0179,73.95,settlement
2016-04-30 19:52:00,INST0046,INST0339,6.36,repo
2016-04-30 13:57:00,INST0132,INST0399,4.72,collateral
2016-04-30 13:24:00,INST0154,INST0196,0.75,derivative
2016-04-30 13:39:00,INST0240,INST0204,4.33,collateral
2016-04-30 08:10:00,INST0439,INST0481,30.44,payment
2016-04-30 00:01:00,INST0366,INST0259,1.47,collateral
2016-04-30 22:07:00,INST0003,INST0479,35.71,payment
2016-04-30 08:12:00,INST0109,INST0390,2.05,repo
2016-04-30 15:46:00,INST0230,INST0262,25.1,collateral
2016-04-30 07:32:00,INST0050,INST0009,1.81,repo
2016-04-30 05:09:00,INST0416,INST0092,1.54,settlement
2016-04-30 22:14:00,INST0167,INST0434,3.63,derivative
2016-04-30 05:41:00,INST0115,INST0247,206.69,repo
2016-04-30 23:15:00,INST0374,INST0073,20.18,settlement
2016-04-30 03:21:00,INST0138,INST0169,4.39,payment
2016-04-30 15:25:00,INST0142,INST0061,2.89,repo
2016-04-30 13:52:00,INST0189,INST0237,1.0,derivative
2016-04-30 22:41:00,INST0224,INST0041,36.1,payment
2016-04-30 11:38:00,INST0026,INST0019,36.74,payment
2016-04-30 16:57:00,INST0045,INST0437,1.69,payment
2016-04-30 15:38:00,INST0196,INST0084,31.97,collateral
2016-04-30 06:40:00,INST0386,INST0123,2.64,derivative
2016-04-30 16:42:00,INST0489,INST0106,17.42,collateral
2016-04-30 01:08:00,INST0296,INST0044,347.51,collateral
2016-04-30 20:43:00,INST0203,INST0497,5.28,derivative
2016-04-30 02:20:00,INST0200,INST0494,32.97,settlement
2016-04-30 20:22:00,INST0497,INST0359,1.82,collateral
2016-04-30 20:01:00,INST0347,INST0270,4.15,payment
2016-04-30 15:49:00,INST0258,INST0247,31.07,collateral
2016-04-30 03:44:00,INST0174,INST0236,49.33,collateral
2016-04-30 07:47:00,INST0109,INST0057,3.87,derivative
2016-04-30 06:31:00,INST0371,INST0283,37.1,settlement
2016-04-30 08:17:00,INST0028,INST0341,4.56,derivative
2016-04-30 20:20:00,INST0132,INST0199,101.17,derivative
2016-04-30 20:34:00,INST0009,INST0054,12.42,settlement
2016-04-30 11:45:00,INST0045,INST0126,47.58,derivative
2016-04-30 03:35:00,INST0464,INST0347,43.93,collateral
2016-04-30 19:14:00,INST0482,INST0159,0.84,settlement
2016-04-30 23:17:00,INST0083,INST0487,2.06,repo
2016-04-30 02:30:00,INST0166,INST0233,26.14,payment
2016-04-30 07:14:00,INST0442,INST0415,16.73,repo
2016-04-30 21:02:00,INST0431,INST0446,12.03,repo
2016-04-30 11:12:00,INST0035,INST0025,18.5,repo
2016-04-30 09:50:00,INST0206,INST0023,6.5,collateral
2016-04-30 15:05:00,INST0371,INST0424,12.12,derivative
2016-04-30 07:05:00,INST0095,INST0243,0.37,derivative
2016-04-30 04:56:00,INST0322,INST0020,5.78,derivative
2016-04-30 14:20:00,INST0199,INST0085,3.9,repo
2016-04-30 19:45:00,INST0215,INST0435,1.23,derivative
2016-04-30 13:44:00,INST0315,INST0384,3.23,payment
2016-04-30 16:27:00,INST0012,INST0154,2.96,payment
2016-04-30 00:39:00,INST0316,INST0421,38.13,repo
2016-04-30 12:55:00,INST0497,INST0185,18.74,repo
2016-04-30 23:55:00,INST0431,INST0052,11.05,payment
2016-04-30 18:08:00,INST0285,INST0096,3.81,derivative
2016-04-30 15:20:00,INST0443,INST0045,5.05,payment
2016-04-30 07:23:00,INST0258,INST0221,33.41,collateral
2016-04-30 00:37:00,INST0288,INST0415,7.73,settlement
2016-04-30 06:44:00,INST0253,INST0165,54.37,settlement
2016-04-30 08:37:00,INST0194,INST0102,1.52,payment
2016-04-30 16:40:00,INST0443,INST0484,6.24,settlement
2016-04-30 03:33:00,INST0303,INST0209,17.17,derivative
2016-04-30 21:30:00,INST0352,INST0207,9.86,payment
2016-04-30 17:27:00,INST0164,INST0332,1.64,repo
2016-04-30 21:17:00,INST0112,INST0129,60.71,collateral
2016-04-30 08:42:00,INST0409,INST0303,2.21,repo
2016-04-30 00:26:00,INST0351,INST0087,44.01,settlement
2016-04-30 18:42:00,INST0415,INST0424,3.47,derivative
2016-04-30 16:49:00,INST0079,INST0174,1.2,collateral
2016-04-30 06:51:00,INST0124,INST0028,5.82,payment
2016-04-30 01:42:00,INST0427,INST0180,7.07,derivative
2016-04-30 14:23:00,INST0360,INST0363,32.1,derivative
2016-04-30 08:47:00,INST0208,INST0321,6.64,settlement
2016-04-30 23:54:00,INST0149,INST0316,11.62,payment
2016-04-30 16:22:00,INST0442,INST0021,15.46,derivative
2016-04-30 17:58:00,INST0432,INST0120,3.8,collateral
2016-04-30 19:53:00,INST0280,INST0123,46.5,payment
2016-04-30 14:46:00,INST0387,INST0463,58.84,settlement
2016-04-30 14:32:00,INST0084,INST0480,8.55,repo
2016-04-30 01:31:00,INST0402,INST0108,3.23,collateral
2016-04-30 04:32:00,INST0299,INST0428,0.62,settlement
2016-04-30 02:24:00,INST0041,INST0481,1.64,derivative
2016-04-30 15:28:00,INST0340,INST0243,1.18,payment
2016-04-30 00:14:00,INST0341,INST0049,3.94,payment
2016-04-30 01:58:00,INST0146,INST0023,1.17,settlement
2016-04-30 13:04:00,INST0252,INST0447,4.94,settlement
2016-04-30 14:48:00,INST0256,INST0160,8.07,collateral
2016-04-30 20:39:00,INST0134,INST0055,7.0,repo
2016-04-30 20:33:00,INST0034,INST0258,28.51,collateral
2016-04-30 00:48:00,INST0003,INST0010,25.5,payment
2016-04-30 07:15:00,INST0008,INST0449,3.32,payment
2016-04-30 23:07:00,INST0031,INST0427,45.24,settlement
2016-04-30 18:01:00,INST0142,INST0423,23.87,derivative
2016-04-30 02:05:00,INST0131,INST0469,0.89,payment
2016-04-30 20:36:00,INST0373,INST0421,35.81,settlement
2016-04-30 21:40:00,INST0083,INST0056,1.6,collateral
2016-04-30 18:09:00,INST0286,INST0443,1.31,payment
2016-04-30 04:17:00,INST0239,INST0394,44.76,repo
2016-04-30 22:26:00,INST0148,INST0128,2.42,repo
2016-04-30 12:04:00,INST0487,INST0148,50.15,collateral
2016-04-30 13:35:00,INST0266,INST0375,0.12,collateral
2016-04-30 11:57:00,INST0294,INST0456,82.43,payment
2016-04-30 23:53:00,INST0353,INST0326,1.89,derivative
2016-04-30 10:39:00,INST0101,INST0106,30.33,repo
2016-04-30 15:56:00,INST0390,INST0227,1.07,collateral
2016-04-30 03:18:00,INST0023,INST0477,11.3,derivative
2016-04-30 19:11:00,INST0264,INST0237,68.44,payment
2016-04-30 00:55:00,INST0358,INST0345,3.38,derivative
2016-04-30 07:33:00,INST0262,INST0404,3.29,settlement
2016-04-30 11:27:00,INST0455,INST0068,36.0,repo
2016-04-30 17:40:00,INST0063,INST0291,2.76,repo
2016-04-30 12:34:00,INST0412,INST0399,0.89,derivative
2016-04-30 12:25:00,INST0455,INST0037,10.43,settlement
2016-04-30 18:07:00,INST0211,INST0350,2.28,derivative
2016-04-30 18:55:00,INST0198,INST0374,0.11,derivative
2016-04-30 14:43:00,INST0081,INST0374,2.92,repo
2016-04-30 20:27:00,INST0014,INST0346,2.55,derivative
2016-04-30 11:29:00,INST0357,INST0402,3.06,repo
2016-04-30 17:46:00,INST0472,INST0464,27.7,collateral
2016-04-30 14:28:00,INST0218,INST0191,3.51,derivative
2016-04-30 19:58:00,INST0340,INST0489,41.43,collateral
2016-04-30 13:30:00,INST0466,INST0238,17.58,repo
2016-04-30 00:02:00,INST0110,INST0355,1.28,derivative
2016-04-30 01:46:00,INST0463,INST0237,266.28,collateral
2016-04-30 04:12:00,INST0418,INST0211,0.5,derivative
2016-04-30 15:15:00,INST0336,INST0375,48.14,settlement
2016-04-30 18:15:00,INST0429,INST0462,17.27,settlement
2016-04-30 22:05:00,INST0143,INST0240,10.12,collateral
2016-04-30 13:31:00,INST0475,INST0341,6.54,settlement
2016-04-30 10:28:00,INST0288,INST0257,1.8,repo
2016-04-30 20:52:00,INST0027,INST0229,1.18,settlement
2016-04-30 08:53:00,INST0279,INST0464,2.32,collateral
2016-04-30 04:05:00,INST0207,INST0002,6.18,collateral
2016-04-30 04:04:00,INST0499,INST0236,6.32,settlement
2016-04-30 20:21:00,INST0128,INST0112,13.25,payment
2016-04-30 21:35:00,INST0264,INST0409,11.35,repo
2016-04-30 16:56:00,INST0299,INST0086,3.72,derivative
2016-04-30 18:42:00,INST0008,INST0085,37.77,settlement
2016-04-30 15:25:00,INST0419,INST0178,0.56,collateral
2016-04-30 01:32:00,INST0317,INST0388,30.14,settlement
2016-04-30 15:52:00,INST0268,INST0276,5.42,settlement
2016-04-30 19:46:00,INST0351,INST0017,4.88,repo
2016-04-30 22:43:00,INST0299,INST0372,16.25,payment
2016-04-30 13:08:00,INST0308,INST0402,0.64,payment
2016-04-30 11:47:00,INST0097,INST0351,105.02,payment
2016-04-30 09:39:00,INST0145,INST0116,4.0,collateral
2016-04-30 09:57:00,INST0041,INST0289,236.01,repo
2016-04-30 20:34:00,INST0436,INST0233,8.33,payment
2016-04-30 17:47:00,INST0498,INST0456,3.28,collateral
2016-04-30 03:45:00,INST0204,INST0250,7.38,payment
2016-04-30 09:39:00,INST0226,INST0387,2.5,settlement
2016-04-30 18:24:00,INST0271,INST0324,3.95,collateral
2016-04-30 13:23:00,INST0123,INST0132,206.44,settlement
2016-04-30 19:16:00,INST0426,INST0404,28.4,payment
2016-04-30 20:44:00,INST0054,INST0214,5.33,settlement
2016-04-30 14:11:00,INST0400,INST0356,17.98,repo
2016-04-30 19:24:00,INST0137,INST0006,45.17,derivative
2016-04-30 01:05:00,INST0084,INST0287,4.81,repo
2016-04-30 04:54:00,INST0456,INST0366,0.27,settlement
2016-04-30 13:28:00,INST0052,INST0191,17.96,repo
2016-04-30 02:32:00,INST0032,INST0033,5.14,derivative
2016-04-30 03:00:00,INST0239,INST0061,29.66,repo
2016-04-30 22:39:00,INST0138,INST0403,3.21,collateral
2016-04-30 05:45:00,INST0294,INST0411,14.86,derivative
2016-04-30 02:58:00,INST0456,INST0024,121.57,repo
2016-04-30 17:59:00,INST0265,INST0444,9.7,derivative
2016-04-30 05:05:00,INST0343,INST0012,29.3,settlement
2016-04-30 18:41:00,INST0125,INST0054,77.93,derivative
2016-04-30 01:12:00,INST0204,INST0017,26.62,collateral
2016-04-30 03:55:00,INST0471,INST0160,0.87,repo
2016-04-30 15:15:00,INST0473,INST0325,98.44,payment
2016-04-30 22:16:00,INST0152,INST0047,6.56,repo
2016-04-30 13:53:00,INST0467,INST0046,84.19,collateral
2016-04-30 09:20:00,INST0484,INST0177,10.7,collateral
2016-04-30 07:55:00,INST0044,INST0413,81.99,settlement
2016-04-30 11:37:00,INST0106,INST0479,1.49,collateral
2016-04-30 23:39:00,INST0039,INST0213,15.29,collateral
2016-04-30 12:12:00,INST0045,INST0179,40.45,repo
2016-04-30 12:12:00,INST0013,INST0354,1.62,settlement
2016-04-30 22:19:00,INST0120,INST0263,35.4,repo
2016-04-30 00:03:00,INST0261,INST0205,15.76,collateral
2016-04-30 08:13:00,INST0229,INST0480,18.16,collateral
2016-04-30 20:00:00,INST0167,INST0092,11.25,collateral
2016-04-30 13:23:00,INST0033,INST0291,6.23,payment
2016-04-30 14:01:00,INST0119,INST0204,1.53,collateral
2016-04-30 19:27:00,INST0414,INST0202,0.25,repo
2016-04-30 15:32:00,INST0433,INST0414,6.56,repo
2016-04-30 08:04:00,INST0321,INST0051,162.21,settlement
2016-04-30 04:17:00,INST0159,INST0408,18.38,collateral
2016-04-30 17:59:00,INST0486,INST0439,0.1,collateral
2016-04-30 02:43:00,INST0222,INST0141,7.08,derivative
2016-04-30 11:58:00,INST0421,INST0162,4.09,settlement
2016-04-30 21:16:00,INST0013,INST0293,0.89,payment
2016-04-30 23:48:00,INST0101,INST0494,0.36,collateral
2016-04-30 08:02:00,INST0039,INST0427,1.63,derivative
2016-04-30 06:38:00,INST0486,INST0455,17.96,repo
2016-04-30 20:46:00,INST0079,INST0308,5.69,collateral
2016-04-30 06:09:00,INST0207,INST0187,3.34,payment
2016-04-30 01:02:00,INST0470,INST0234,23.43,payment
2016-04-30 03:55:00,INST0154,INST0317,2.38,derivative
2016-04-30 07:33:00,INST0089,INST0220,83.52,collateral
2016-04-30 22:01:00,INST0136,INST0388,217.57,repo
2016-04-30 03:36:00,INST0376,INST0313,26.56,derivative
2016-04-30 11:03:00,INST0411,INST0082,18.92,payment
2016-04-30 12:54:00,INST0477,INST0311,45.52,payment
2016-04-30 21:47:00,INST0109,INST0123,20.81,derivative
2016-04-30 12:08:00,INST0483,INST0078,39.08,settlement
2016-04-30 04:55:00,INST0163,INST0299,44.38,settlement
2016-04-30 15:47:00,INST0283,INST0220,2.5,collateral
2016-04-30 22:55:00,INST0403,INST0062,9.19,payment
2016-04-30 22:18:00,INST0467,INST0312,16.35,settlement
2016-04-30 04:32:00,INST0294,INST0381,30.44,payment
2016-04-30 00:56:00,INST0394,INST0381,81.76,settlement
2016-04-30 07:48:00,INST0014,INST0219,12.86,settlement
2016-04-30 06:58:00,INST0273,INST0058,12.62,derivative
2016-04-30 05:17:00,INST0473,INST0336,136.5,derivative
2016-04-30 15:36:00,INST0187,INST0060,2.59,repo
2016-04-30 12:07:00,INST0046,INST0253,6.0,repo
2016-04-30 13:00:00,INST0350,INST0367,21.4,derivative
2016-04-30 03:30:00,INST0252,INST0318,0.7,payment
2016-04-30 07:14:00,INST0073,INST0314,1.63,settlement
2016-04-30 18:07:00,INST0485,INST0361,6.35,collateral
2016-04-30 11:13:00,INST0128,INST0375,74.69,settlement
2016-04-30 07:22:00,INST0043,INST0464,7.13,collateral
2016-04-30 14:46:00,INST0222,INST0086,0.84,derivative
2016-04-30 11:44:00,INST0071,INST0368,1.6,collateral
2016-04-30 08:45:00,INST0425,INST0325,0.62,payment
2016-04-30 18:16:00,INST0476,INST0467,12.9,payment
2016-04-30 21:31:00,INST0054,INST0137,117.17,repo
2016-04-30 17:10:00,INST0047,INST0388,3.18,repo
2016-04-30 17:11:00,INST0273,INST0342,58.28,derivative
2016-04-30 09:18:00,INST0040,INST0275,23.38,settlement
2016-04-30 03:25:00,INST0198,INST0281,6.15,settlement
2016-04-30 19:31:00,INST0100,INST0193,21.39,settlement
2016-04-30 13:54:00,INST0003,INST0109,8.36,derivative
2016-04-30 07:09:00,INST0329,INST0146,0.84,repo
2016-04-30 06:57:00,INST0498,INST0367,11.69,settlement
2016-04-30 08:10:00,INST0072,INST0491,0.62,settlement
2016-04-30 14:55:00,INST0439,INST0222,7.6,settlement
2016-04-30 12:32:00,INST0285,INST0372,1.87,settlement
2016-04-30 10:16:00,INST0383,INST0041,54.85,settlement
2016-04-30 04:59:00,INST0054,INST0151,3.34,collateral
2016-04-30 17:17:00,INST0267,INST0399,0.49,repo
2016-04-30 00:17:00,INST0245,INST0178,20.73,derivative
2016-04-30 22:05:00,INST0133,INST0239,0.51,collateral
2016-04-30 06:17:00,INST0227,INST0218,1.32,collateral
2016-04-30 11:29:00,INST0138,INST0040,1.66,payment
2016-04-30 12:44:00,INST0301,INST0154,31.71,payment
2016-04-30 06:11:00,INST0165,INST0094,0.24,collateral
2016-04-30 08:19:00,INST0297,INST0127,19.94,settlement
2016-04-30 07:17:00,INST0428,INST0138,54.74,derivative
2016-04-30 18:37:00,INST0373,INST0192,7.41,payment
2016-04-30 17:41:00,INST0189,INST0164,13.58,payment
2016-04-30 15:20:00,INST0358,INST0310,2.18,repo
2016-04-30 15:08:00,INST0473,INST0415,23.65,collateral
2016-04-30 23:20:00,INST0368,INST0279,30.74,payment
2016-04-30 13:27:00,INST0343,INST0231,7.15,payment
2016-04-30 03:45:00,INST0092,INST0178,241.29,payment
2016-04-30 05:01:00,INST0220,INST0481,77.72,settlement
